order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2026048,172409,prior,6,6,10,30.0
954270,172409,prior,7,6,10,21.0
2913001,172409,train,8,6,15,30.0
205473,172501,prior,1,5,14,
1625946,172501,prior,2,1,12,30.0
2229052,172501,prior,3,6,17,12.0
1232548,172501,prior,4,0,11,8.0
2430336,172501,prior,5,6,16,20.0
779321,172501,prior,6,0,16,30.0
701316,172501,prior,7,0,17,7.0
1778812,172501,prior,8,0,17,0.0
2023658,172501,prior,9,6,7,27.0
3251215,172501,train,10,1,18,30.0
3127910,172554,prior,1,5,1,
3181440,172554,prior,2,5,13,0.0
1162906,172554,prior,3,2,17,4.0
1234181,172554,prior,4,5,17,3.0
2283986,172554,prior,5,0,15,2.0
2361793,172554,prior,6,1,18,1.0
1874279,172554,prior,7,3,16,2.0
454124,172554,prior,8,2,16,6.0
1805249,172554,prior,9,4,12,2.0
3190224,172554,prior,10,3,22,6.0
810136,172554,train,11,6,14,10.0
1595980,172678,prior,1,1,12,
369170,172678,prior,2,1,15,30.0
2352741,172678,prior,3,2,16,8.0
563404,172678,prior,4,2,4,30.0
1729995,172678,prior,5,1,16,30.0
2719035,172678,prior,6,2,4,29.0
2562048,172678,prior,7,2,6,30.0
1868357,172678,prior,8,5,18,17.0
1327099,172678,train,9,0,19,30.0
861537,172703,prior,1,2,12,
746584,172703,prior,2,4,8,16.0
365928,172703,prior,3,1,15,11.0
789966,172703,prior,4,5,17,11.0
2543487,172703,prior,5,1,9,10.0
523817,172703,prior,6,5,15,4.0
948973,172703,prior,7,3,15,26.0
1743084,172703,prior,8,1,16,5.0
173857,172703,prior,9,5,16,25.0
870763,172703,prior,10,1,14,30.0
2407651,172703,prior,11,4,9,24.0
3194527,172703,prior,12,1,17,18.0
1735379,172703,train,13,4,18,3.0
317252,172790,prior,1,4,13,
164049,172790,prior,2,5,16,8.0
2816723,172790,prior,3,3,13,30.0
790403,172790,prior,4,5,13,9.0
1854146,172790,prior,5,3,16,30.0
1354193,172790,prior,6,1,14,5.0
786012,172790,prior,7,2,13,22.0
1399641,172790,prior,8,3,11,30.0
906660,172790,prior,9,4,10,30.0
738686,172790,prior,10,5,11,30.0
520188,172790,prior,11,5,18,21.0
2082170,172790,train,12,0,11,9.0
732226,172897,prior,1,3,10,
2619610,172897,prior,2,3,15,7.0
2295115,172897,prior,3,3,7,7.0
2003016,172897,prior,4,3,9,0.0
1582095,172897,prior,5,0,8,25.0
2753964,172897,prior,6,2,8,30.0
686716,172897,prior,7,5,7,10.0
156565,172897,prior,8,2,10,18.0
2101702,172897,prior,9,5,14,17.0
1516280,172897,prior,10,2,9,25.0
2417730,172897,prior,11,2,10,21.0
2401744,172897,prior,12,2,10,14.0
1944310,172897,prior,13,6,10,4.0
1036210,172897,prior,14,1,14,16.0
580670,172897,prior,15,4,13,10.0
3138424,172897,prior,16,3,7,13.0
93683,172897,prior,17,2,21,13.0
1537699,172897,prior,18,2,22,0.0
1365069,172897,prior,19,0,8,30.0
2753973,172897,prior,20,5,16,12.0
1362956,172897,prior,21,5,7,14.0
2897010,172897,prior,22,4,14,6.0
924599,172897,prior,23,0,18,17.0
2737971,172897,prior,24,6,13,20.0
926507,172897,prior,25,2,9,3.0
2178175,172897,train,26,0,8,19.0
635473,172919,prior,1,3,17,
2660053,172919,prior,2,4,11,8.0
1626869,172919,prior,3,6,3,23.0
1596516,172919,prior,4,1,18,30.0
2036339,172919,train,5,2,16,22.0
1813226,172990,prior,1,6,9,
3315391,172990,prior,2,0,11,30.0
560953,172990,prior,3,5,11,30.0
1780180,172990,prior,4,6,22,15.0
2276752,172990,train,5,1,12,30.0
66869,173005,prior,1,5,13,
2550352,173005,prior,2,2,15,11.0
2170307,173005,prior,3,2,13,30.0
1941775,173005,prior,4,5,17,10.0
38309,173005,train,5,3,17,12.0
1726159,173028,prior,1,0,17,
1947863,173028,prior,2,2,14,30.0
2389671,173028,prior,3,2,17,28.0
862170,173028,prior,4,3,6,8.0
2135579,173028,prior,5,1,22,19.0
2306175,173028,prior,6,4,14,30.0
1642886,173028,prior,7,4,7,7.0
511845,173028,prior,8,2,8,30.0
3141580,173028,prior,9,2,12,14.0
2027446,173028,prior,10,3,11,22.0
2097537,173028,prior,11,1,14,19.0
2076629,173028,train,12,4,8,24.0
1646329,173279,prior,1,0,9,
3371484,173279,prior,2,1,13,8.0
3353164,173279,prior,3,1,14,7.0
3052243,173279,prior,4,2,15,29.0
285545,173279,prior,5,6,12,30.0
373980,173279,prior,6,0,13,15.0
809702,173279,train,7,0,15,30.0
1163124,173325,prior,1,6,14,
127886,173325,prior,2,6,15,21.0
105838,173325,prior,3,5,18,27.0
408463,173325,prior,4,6,20,15.0
3131589,173325,prior,5,0,15,8.0
341021,173325,prior,6,0,17,7.0
503619,173325,prior,7,0,17,7.0
1616113,173325,prior,8,1,12,8.0
953818,173325,prior,9,0,20,13.0
387276,173325,prior,10,1,16,8.0
2492013,173325,prior,11,0,16,13.0
1302103,173325,prior,12,0,15,7.0
1356518,173325,prior,13,0,17,30.0
1837285,173325,prior,14,0,10,7.0
821034,173325,prior,15,0,9,7.0
1626067,173325,prior,16,0,14,7.0
2055908,173325,prior,17,6,12,27.0
3308929,173325,prior,18,6,15,28.0
28884,173325,prior,19,0,8,22.0
3147127,173325,prior,20,0,10,7.0
2863906,173325,prior,21,0,14,28.0
2743548,173325,prior,22,0,13,14.0
468783,173325,prior,23,1,17,8.0
477300,173325,prior,24,0,14,20.0
2240422,173325,train,25,6,13,6.0
3241871,173337,prior,1,4,12,
2195443,173337,prior,2,1,11,30.0
3046578,173337,prior,3,3,12,30.0
2597930,173337,prior,4,0,9,30.0
2344294,173337,prior,5,0,14,28.0
1206565,173337,train,6,6,11,6.0
273382,173435,prior,1,1,9,
1870674,173435,prior,2,2,19,1.0
271325,173435,prior,3,6,17,4.0
298655,173435,prior,4,5,13,6.0
718582,173435,prior,5,3,17,5.0
2084032,173435,prior,6,6,18,3.0
213755,173435,prior,7,1,15,9.0
3171667,173435,prior,8,6,17,5.0
2709761,173435,prior,9,5,17,6.0
2218824,173435,prior,10,6,17,1.0
2097480,173435,prior,11,0,17,1.0
433186,173435,prior,12,1,18,1.0
1611068,173435,prior,13,3,17,9.0
2759880,173435,prior,14,5,17,2.0
45914,173435,prior,15,6,19,1.0
707318,173435,prior,16,2,10,3.0
2794903,173435,prior,17,5,19,10.0
2007596,173435,prior,18,4,19,6.0
724169,173435,prior,19,0,18,3.0
345778,173435,prior,20,3,15,3.0
554888,173435,prior,21,6,16,3.0
3297168,173435,prior,22,4,18,5.0
2984901,173435,prior,23,1,17,4.0
1639502,173435,prior,24,0,16,6.0
202310,173435,prior,25,5,16,12.0
410260,173435,prior,26,1,13,3.0
241750,173435,prior,27,3,11,9.0
2121514,173435,prior,28,0,14,4.0
3241508,173435,prior,29,2,15,2.0
3011507,173435,prior,30,3,13,8.0
1916688,173435,prior,31,6,18,3.0
1070941,173435,prior,32,5,12,6.0
258120,173435,prior,33,5,8,7.0
1128662,173435,prior,34,6,17,1.0
851782,173435,prior,35,0,9,8.0
1415892,173435,prior,36,5,11,5.0
3392896,173435,train,37,0,14,2.0
1190793,173531,prior,1,6,22,
1632666,173531,prior,2,6,14,7.0
1299146,173531,prior,3,1,18,30.0
937363,173531,prior,4,0,19,6.0
395689,173531,prior,5,5,11,12.0
2716212,173531,prior,6,3,1,19.0
2056220,173531,train,7,6,23,17.0
1965506,173532,prior,1,0,10,
1791505,173532,prior,2,5,10,5.0
643290,173532,prior,3,5,12,7.0
1247593,173532,prior,4,1,13,10.0
1684917,173532,prior,5,0,7,30.0
65173,173532,prior,6,5,11,30.0
3316784,173532,prior,7,4,13,13.0
1527612,173532,train,8,0,10,30.0
1821820,173594,prior,1,3,7,
2871120,173594,prior,2,3,6,7.0
475623,173594,prior,3,0,7,11.0
2742791,173594,prior,4,0,13,7.0
1861034,173594,prior,5,3,6,3.0
2063231,173594,prior,6,0,6,4.0
585240,173594,prior,7,3,9,3.0
2423485,173594,prior,8,0,6,4.0
1448518,173594,prior,9,0,7,7.0
825903,173594,prior,10,0,6,7.0
2144254,173594,prior,11,0,7,7.0
2371331,173594,prior,12,0,6,14.0
2826914,173594,prior,13,0,6,7.0
567461,173594,prior,14,5,7,19.0
2423098,173594,prior,15,3,6,19.0
1919909,173594,prior,16,0,10,4.0
623565,173594,prior,17,3,6,3.0
2667049,173594,prior,18,6,13,10.0
341325,173594,prior,19,0,6,8.0
2315724,173594,prior,20,6,10,6.0
2276492,173594,prior,21,0,6,8.0
3021877,173594,prior,22,0,6,7.0
95327,173594,prior,23,6,16,6.0
3173557,173594,prior,24,0,7,8.0
1394341,173594,prior,25,0,6,7.0
3193561,173594,prior,26,6,11,6.0
517419,173594,prior,27,0,6,8.0
1075883,173594,prior,28,0,6,7.0
478912,173594,prior,29,5,13,5.0
1715999,173594,prior,30,6,7,8.0
1522833,173594,train,31,6,11,7.0
1661843,173599,prior,1,4,11,
2529338,173599,prior,2,0,9,3.0
420273,173599,prior,3,6,9,27.0
2641146,173599,prior,4,0,13,1.0
843543,173599,prior,5,4,13,4.0
1925819,173599,prior,6,0,15,10.0
522287,173599,prior,7,0,11,14.0
683570,173599,prior,8,6,17,13.0
2974858,173599,prior,9,5,16,30.0
1419915,173599,prior,10,1,10,10.0
2694419,173599,prior,11,6,13,12.0
3049971,173599,prior,12,0,18,15.0
155508,173599,prior,13,6,13,13.0
1432525,173599,prior,14,4,19,19.0
2089374,173599,prior,15,0,14,24.0
219819,173599,train,16,1,15,30.0
2159427,173662,prior,1,4,13,
2049488,173662,prior,2,1,11,11.0
999570,173662,prior,3,5,20,4.0
250817,173662,prior,4,6,18,8.0
1437625,173662,prior,5,6,12,7.0
3337729,173662,prior,6,5,12,6.0
210530,173662,prior,7,4,12,6.0
962862,173662,prior,8,6,23,9.0
1013127,173662,prior,9,0,10,8.0
1148802,173662,prior,10,5,22,30.0
2442433,173662,prior,11,6,10,8.0
2999112,173662,prior,12,4,10,5.0
3062678,173662,prior,13,0,13,3.0
444595,173662,prior,14,5,15,5.0
2435161,173662,prior,15,4,18,6.0
1454868,173662,prior,16,4,12,7.0
2369161,173662,prior,17,1,13,4.0
35533,173662,prior,18,5,11,4.0
1012672,173662,prior,19,5,8,7.0
1046730,173662,prior,20,5,7,7.0
1022968,173662,prior,21,5,7,7.0
2300237,173662,prior,22,4,9,6.0
635045,173662,prior,23,4,9,7.0
1157615,173662,prior,24,5,11,8.0
626561,173662,prior,25,0,2,9.0
1483357,173662,prior,26,5,12,5.0
211071,173662,prior,27,6,15,8.0
2808823,173662,prior,28,6,14,7.0
1490668,173662,prior,29,6,18,7.0
320542,173662,prior,30,5,13,6.0
1684565,173662,prior,31,2,16,11.0
1988912,173662,prior,32,0,12,5.0
2802494,173662,prior,33,6,9,6.0
966593,173662,prior,34,6,9,7.0
2905259,173662,prior,35,0,8,8.0
2511006,173662,prior,36,4,7,11.0
3313819,173662,prior,37,6,9,9.0
1013700,173662,prior,38,2,8,10.0
1137831,173662,prior,39,6,16,4.0
2384297,173662,prior,40,6,11,7.0
828466,173662,prior,41,4,19,12.0
1939551,173662,prior,42,4,12,7.0
2768334,173662,prior,43,6,8,9.0
2972143,173662,train,44,3,15,25.0
2396141,173689,prior,1,2,10,
3344708,173689,prior,2,1,9,30.0
2690924,173689,prior,3,5,9,18.0
2539814,173689,prior,4,2,8,30.0
761299,173689,prior,5,1,11,20.0
1592572,173689,prior,6,3,14,30.0
2704574,173689,prior,7,4,12,30.0
231694,173689,train,8,3,12,30.0
2153152,173729,prior,1,3,15,
2807404,173729,prior,2,1,13,12.0
38648,173729,prior,3,6,0,19.0
485911,173729,prior,4,1,21,2.0
1075769,173729,prior,5,5,18,4.0
1946061,173729,prior,6,1,20,3.0
2358639,173729,prior,7,0,19,6.0
221555,173729,prior,8,4,18,11.0
3418158,173729,prior,9,2,14,19.0
1513558,173729,prior,10,2,14,0.0
767471,173729,prior,11,3,15,8.0
21592,173729,prior,12,3,15,0.0
881678,173729,prior,13,5,20,2.0
2504020,173729,prior,14,1,10,24.0
180319,173729,prior,15,2,13,1.0
1777971,173729,prior,16,2,15,21.0
152010,173729,prior,17,6,11,4.0
57168,173729,prior,18,0,11,8.0
2272819,173729,train,19,3,12,3.0
2671647,173854,prior,1,0,14,
2794621,173854,prior,2,0,14,30.0
630845,173854,prior,3,0,13,21.0
1257394,173854,prior,4,2,14,30.0
82314,173854,train,5,2,14,30.0
133266,173900,prior,1,3,23,
1778675,173900,prior,2,2,23,6.0
3062618,173900,prior,3,2,22,7.0
146448,173900,prior,4,2,22,7.0
783955,173900,prior,5,2,22,7.0
3233396,173900,prior,6,3,11,8.0
1756340,173900,prior,7,4,11,29.0
1523033,173900,prior,8,4,14,14.0
141978,173900,prior,9,2,23,5.0
2340202,173900,prior,10,3,21,29.0
2499113,173900,prior,11,3,12,7.0
103223,173900,prior,12,2,22,13.0
2824263,173900,prior,13,3,14,29.0
3161856,173900,prior,14,1,19,12.0
2533170,173900,prior,15,3,16,9.0
978812,173900,prior,16,2,23,6.0
391528,173900,prior,17,3,0,8.0
779148,173900,prior,18,1,23,19.0
1033388,173900,prior,19,0,22,13.0
1636307,173900,prior,20,4,15,11.0
2374909,173900,prior,21,2,20,5.0
1851920,173900,prior,22,3,20,8.0
553430,173900,prior,23,2,23,13.0
776667,173900,prior,24,3,23,8.0
2417206,173900,prior,25,3,22,7.0
1688956,173900,prior,26,3,23,7.0
1641223,173900,prior,27,2,15,30.0
2942389,173900,train,28,4,0,23.0
928666,173915,prior,1,2,8,
2485306,173915,prior,2,4,12,30.0
1992840,173915,prior,3,0,12,3.0
2408817,173915,prior,4,1,10,8.0
1830502,173915,prior,5,6,17,5.0
295100,173915,prior,6,0,11,30.0
2473281,173915,train,7,3,12,10.0
1521296,173934,prior,1,5,15,
121861,173934,prior,2,4,18,20.0
686037,173934,prior,3,6,14,9.0
1836471,173934,prior,4,1,1,9.0
1717240,173934,prior,5,3,17,9.0
1367122,173934,prior,6,6,9,10.0
2649989,173934,prior,7,2,20,10.0
587509,173934,prior,8,1,17,13.0
2435428,173934,prior,9,1,23,7.0
2327623,173934,prior,10,3,20,16.0
1077,173934,train,11,6,9,10.0
1458091,174115,prior,1,0,16,
1409243,174115,prior,2,0,11,30.0
1100656,174115,prior,3,4,15,30.0
2555125,174115,prior,4,4,15,30.0
2736792,174115,train,5,6,10,9.0
1433698,174134,prior,1,2,10,
1749049,174134,prior,2,5,13,3.0
1300681,174134,prior,3,1,11,3.0
883566,174134,prior,4,3,11,9.0
1240363,174134,prior,5,2,14,6.0
2148606,174134,prior,6,3,10,8.0
2944217,174134,prior,7,2,13,13.0
2087079,174134,prior,8,6,16,4.0
227370,174134,prior,9,2,16,3.0
410557,174134,prior,10,5,10,10.0
2278768,174134,prior,11,5,10,21.0
1321581,174134,prior,12,4,16,13.0
1386337,174134,prior,13,5,7,8.0
2185132,174134,train,14,2,7,4.0
1297661,174189,prior,1,5,12,
231104,174189,prior,2,6,14,22.0
1583362,174189,prior,3,2,6,3.0
2804011,174189,prior,4,4,7,16.0
2598552,174189,prior,5,2,16,5.0
2843595,174189,prior,6,5,12,3.0
1927858,174189,prior,7,0,21,2.0
1314204,174189,prior,8,4,10,25.0
1920115,174189,train,9,2,7,19.0
1726242,174235,prior,1,4,17,
538442,174235,prior,2,6,11,9.0
3094029,174235,prior,3,4,15,5.0
1916523,174235,prior,4,3,10,6.0
1685617,174235,prior,5,6,16,10.0
2989090,174235,prior,6,1,20,9.0
2831101,174235,prior,7,3,17,9.0
3294603,174235,prior,8,4,8,15.0
3072454,174235,prior,9,5,11,8.0
526993,174235,prior,10,1,17,17.0
2537144,174235,prior,11,0,16,6.0
975600,174235,prior,12,3,19,10.0
2274921,174235,prior,13,5,17,9.0
1092071,174235,prior,14,3,17,5.0
3102323,174235,prior,15,0,16,4.0
3277585,174235,prior,16,0,17,7.0
463430,174235,prior,17,5,8,30.0
2948350,174235,prior,18,6,16,8.0
2206135,174235,prior,19,4,21,12.0
936503,174235,train,20,6,15,9.0
766658,174420,prior,1,2,20,
340781,174420,prior,2,1,7,6.0
3352062,174420,prior,3,4,7,10.0
1706666,174420,prior,4,5,10,8.0
2857261,174420,prior,5,1,17,10.0
692679,174420,prior,6,3,9,2.0
2204957,174420,prior,7,1,11,5.0
417737,174420,prior,8,5,12,4.0
2334665,174420,prior,9,3,12,12.0
1741322,174420,prior,10,1,10,5.0
399068,174420,prior,11,3,14,9.0
1455699,174420,prior,12,2,11,6.0
1812543,174420,prior,13,2,14,7.0
1754325,174420,prior,14,1,10,6.0
909738,174420,prior,15,2,13,8.0
2361855,174420,prior,16,1,16,6.0
2259330,174420,prior,17,1,10,7.0
2954707,174420,prior,18,4,13,3.0
2869230,174420,prior,19,1,14,4.0
1962011,174420,prior,20,2,14,15.0
651383,174420,prior,21,5,11,3.0
2958573,174420,prior,22,4,8,30.0
929591,174420,prior,23,1,20,25.0
2624628,174420,prior,24,3,19,2.0
1749350,174420,prior,25,1,19,12.0
654199,174420,prior,26,5,9,18.0
2975015,174420,prior,27,3,12,19.0
3191611,174420,prior,28,6,10,3.0
471222,174420,prior,29,4,11,5.0
2263067,174420,prior,30,5,17,1.0
2246848,174420,prior,31,3,16,12.0
1248239,174420,prior,32,5,8,2.0
782063,174420,prior,33,6,14,8.0
3065753,174420,prior,34,1,15,9.0
423202,174420,prior,35,0,17,6.0
2003671,174420,prior,36,1,10,8.0
2342444,174420,prior,37,3,12,2.0
1030568,174420,prior,38,2,10,6.0
471263,174420,prior,39,4,15,2.0
2467370,174420,prior,40,1,10,4.0
2900158,174420,prior,41,3,13,2.0
3254356,174420,prior,42,3,11,7.0
2332175,174420,prior,43,6,21,3.0
3093599,174420,prior,44,0,11,8.0
736601,174420,prior,45,5,10,5.0
2301076,174420,prior,46,0,12,9.0
3174192,174420,prior,47,2,13,9.0
455706,174420,train,48,3,15,1.0
2299426,174423,prior,1,0,12,
189983,174423,prior,2,0,16,30.0
2012766,174423,prior,3,2,17,23.0
368127,174423,train,4,3,20,30.0
2070811,174446,prior,1,6,18,
1932052,174446,prior,2,2,19,30.0
3143947,174446,prior,3,2,11,30.0
1723788,174446,train,4,1,19,30.0
2301533,174475,prior,1,1,20,
1778137,174475,prior,2,1,15,21.0
1202400,174475,prior,3,0,15,13.0
1954652,174475,prior,4,0,10,14.0
1551363,174475,prior,5,6,8,13.0
1734463,174475,prior,6,0,11,8.0
1391144,174475,prior,7,0,21,7.0
1398122,174475,prior,8,0,11,7.0
2351313,174475,prior,9,1,14,8.0
980372,174475,prior,10,3,23,9.0
3332989,174475,prior,11,2,18,13.0
1061961,174475,prior,12,0,9,12.0
123463,174475,prior,13,0,11,7.0
345049,174475,prior,14,2,11,16.0
2528986,174475,prior,15,1,8,20.0
2558748,174475,prior,16,0,9,13.0
2059047,174475,prior,17,2,23,30.0
2807549,174475,prior,18,0,12,26.0
705584,174475,prior,19,3,16,24.0
1618502,174475,prior,20,6,10,3.0
172780,174475,prior,21,2,19,10.0
864343,174475,prior,22,5,7,17.0
162291,174475,prior,23,0,9,9.0
29031,174475,prior,24,6,14,13.0
3163359,174475,prior,25,6,16,14.0
1259022,174475,train,26,6,10,21.0
1583578,174476,prior,1,5,13,
2165249,174476,prior,2,3,5,30.0
1738210,174476,prior,3,5,6,30.0
1092836,174476,prior,4,2,7,30.0
780468,174476,prior,5,1,5,6.0
2472823,174476,prior,6,4,9,30.0
2263663,174476,train,7,1,11,4.0
1803127,174562,prior,1,5,1,
1292912,174562,prior,2,1,16,30.0
403529,174562,prior,3,0,16,30.0
331503,174562,prior,4,2,13,30.0
129795,174562,train,5,1,17,20.0
2123727,174684,prior,1,1,13,
775854,174684,prior,2,2,13,29.0
2932786,174684,prior,3,0,8,5.0
3097078,174684,prior,4,3,17,24.0
1083731,174684,prior,5,0,8,11.0
566636,174684,prior,6,1,19,8.0
13232,174684,prior,7,0,12,13.0
1445338,174684,prior,8,0,13,14.0
1874735,174684,prior,9,0,12,7.0
2340031,174684,prior,10,0,13,21.0
2690221,174684,prior,11,2,19,9.0
403956,174684,prior,12,0,9,26.0
3278780,174684,prior,13,5,21,5.0
1619154,174684,prior,14,0,17,9.0
2138333,174684,prior,15,4,16,30.0
2597146,174684,prior,16,0,14,10.0
2906364,174684,prior,17,0,14,7.0
1022328,174684,prior,18,4,14,11.0
2575124,174684,prior,19,0,8,10.0
33429,174684,prior,20,0,9,7.0
2174128,174684,prior,21,1,15,29.0
8210,174684,train,22,4,16,24.0
171625,174691,prior,1,1,10,
2006779,174691,prior,2,2,9,8.0
1319046,174691,prior,3,5,10,10.0
3124828,174691,prior,4,1,10,24.0
3343814,174691,train,5,3,14,23.0
2294555,174719,prior,1,0,16,
200681,174719,prior,2,2,16,30.0
2208724,174719,prior,3,2,18,30.0
2254383,174719,prior,4,6,10,11.0
1144417,174719,prior,5,0,10,15.0
960858,174719,prior,6,0,13,7.0
3270590,174719,prior,7,6,7,13.0
560901,174719,prior,8,0,9,15.0
1976786,174719,prior,9,0,16,14.0
714260,174719,prior,10,0,11,14.0
2335671,174719,prior,11,1,15,30.0
3008868,174719,prior,12,0,9,13.0
1878680,174719,prior,13,1,9,15.0
595402,174719,prior,14,6,11,12.0
1550862,174719,prior,15,1,14,9.0
1837759,174719,prior,16,0,9,13.0
1703850,174719,prior,17,2,16,16.0
606333,174719,train,18,0,15,12.0
191139,174720,prior,1,1,22,
1127264,174720,prior,2,1,19,14.0
2187910,174720,prior,3,1,13,28.0
1599170,174720,prior,4,6,11,5.0
3232349,174720,prior,5,3,17,4.0
2612565,174720,prior,6,4,9,1.0
63995,174720,train,7,3,0,13.0
199452,174743,prior,1,3,15,
1227988,174743,prior,2,3,14,30.0
276519,174743,prior,3,4,13,8.0
1773115,174743,train,4,2,11,5.0
2117055,174851,prior,1,0,13,
274237,174851,prior,2,2,16,16.0
1277624,174851,prior,3,1,17,30.0
345627,174851,prior,4,1,18,7.0
2927802,174851,prior,5,0,18,6.0
1467113,174851,prior,6,0,13,30.0
2369992,174851,train,7,0,10,14.0
1237929,174864,prior,1,0,15,
990276,174864,prior,2,1,11,15.0
1051316,174864,prior,3,1,14,7.0
3246869,174864,prior,4,0,15,6.0
267606,174864,prior,5,6,13,6.0
3134091,174864,prior,6,0,16,15.0
1511231,174864,prior,7,0,16,7.0
328827,174864,prior,8,0,11,7.0
306692,174864,prior,9,6,16,6.0
774808,174864,prior,10,0,16,8.0
1238026,174864,prior,11,4,21,4.0
1587525,174864,prior,12,0,15,3.0
938952,174864,prior,13,0,18,7.0
2026305,174864,prior,14,0,22,7.0
3292085,174864,prior,15,6,13,6.0
262469,174864,prior,16,6,16,0.0
2430243,174864,train,17,3,16,11.0
2495492,174874,prior,1,1,23,
3373612,174874,prior,2,5,16,11.0
2360967,174874,prior,3,5,16,21.0
1804649,174874,prior,4,1,9,17.0
1525349,174874,prior,5,1,15,14.0
3206397,174874,prior,6,0,21,13.0
895069,174874,prior,7,1,22,15.0
370965,174874,prior,8,5,15,11.0
472374,174874,prior,9,0,11,16.0
2194353,174874,prior,10,1,23,15.0
655613,174874,prior,11,1,13,14.0
45815,174874,prior,12,0,23,13.0
1610387,174874,prior,13,0,20,21.0
951308,174874,prior,14,1,10,15.0
892662,174874,prior,15,2,18,15.0
2312014,174874,prior,16,2,17,14.0
911157,174874,prior,17,1,10,30.0
1933721,174874,prior,18,1,11,14.0
1724915,174874,prior,19,1,16,21.0
212087,174874,prior,20,1,15,21.0
2212650,174874,prior,21,5,10,11.0
298507,174874,prior,22,5,9,7.0
63196,174874,prior,23,5,15,7.0
429155,174874,prior,24,5,13,7.0
3264151,174874,train,25,4,14,6.0
1360253,174981,prior,1,1,23,
173595,174981,prior,2,3,17,2.0
989998,174981,prior,3,0,20,4.0
1586066,174981,prior,4,3,17,3.0
911588,174981,prior,5,4,18,1.0
2209270,174981,prior,6,1,23,4.0
2783455,174981,prior,7,5,12,25.0
1973008,174981,prior,8,2,13,11.0
3283288,174981,prior,9,3,18,8.0
3353469,174981,prior,10,3,15,7.0
2715045,174981,prior,11,2,18,6.0
1428437,174981,prior,12,2,10,14.0
2506948,174981,prior,13,2,14,21.0
1730039,174981,prior,14,2,21,14.0
1734624,174981,prior,15,5,9,3.0
3340425,174981,prior,16,2,10,11.0
1384984,174981,prior,17,1,10,30.0
3094593,174981,prior,18,5,20,11.0
1597706,174981,train,19,2,9,30.0
2595972,175059,prior,1,0,22,
1887772,175059,prior,2,0,21,7.0
2396875,175059,prior,3,1,14,8.0
1300702,175059,prior,4,1,12,7.0
2688849,175059,prior,5,1,12,7.0
3229689,175059,prior,6,6,18,5.0
2984295,175059,train,7,0,13,8.0
2725871,175357,prior,1,3,11,
1228792,175357,prior,2,4,8,29.0
1174323,175357,prior,3,3,11,30.0
2595494,175357,train,4,2,7,30.0
2090190,175371,prior,1,6,8,
3007977,175371,prior,2,0,17,8.0
80962,175371,prior,3,0,10,30.0
2417838,175371,prior,4,0,13,30.0
3206790,175371,train,5,3,7,30.0
2491218,175375,prior,1,0,9,
1825195,175375,prior,2,2,13,23.0
287111,175375,prior,3,2,16,30.0
507272,175375,prior,4,0,1,30.0
993028,175375,train,5,0,10,30.0
675113,175383,prior,1,3,8,
1926708,175383,prior,2,2,8,20.0
1753838,175383,prior,3,5,7,30.0
1745492,175383,prior,4,5,12,14.0
2429440,175383,train,5,2,10,30.0
2870072,175391,prior,1,2,23,
1816607,175391,prior,2,6,14,18.0
1219753,175391,prior,3,1,9,23.0
876593,175391,prior,4,5,16,11.0
78399,175391,prior,5,6,12,8.0
853450,175391,prior,6,0,12,8.0
1991581,175391,prior,7,3,15,10.0
664541,175391,prior,8,5,16,9.0
1659405,175391,prior,9,6,18,8.0
140601,175391,prior,10,2,17,10.0
3402023,175391,prior,11,4,16,9.0
2661068,175391,prior,12,0,23,10.0
1152173,175391,prior,13,4,16,11.0
1375129,175391,prior,14,0,13,10.0
186529,175391,prior,15,2,18,16.0
1468853,175391,prior,16,3,20,8.0
1070744,175391,prior,17,4,13,15.0
1076657,175391,prior,18,1,13,11.0
2974672,175391,prior,19,0,16,6.0
